"label","name","super_class","is_extendable","sys_updated_on"
"Mapped Application Service","cmdb_ci_service_discovered","Application Service","true","2024-05-16 12:07:12"
"Application Service Group","cmdb_ci_service_group","Service","true","2024-05-16 12:07:15"
"Technical Service","cmdb_ci_service_technical","Service","false","2024-05-16 11:44:34"
"Snapshot Template","cmdb_ci_snapshot_template","Virtual Machine Object","false","2024-05-16 11:47:26"
"SNAT IP Pool","cmdb_ci_snat_ip_pool","Virtual Machine Object","false","2024-05-16 11:44:44"
"Solaris Virtual Machine Instance","cmdb_ci_solaris_instance","Virtual Machine Instance","false","2024-05-16 11:48:06"
"Solaris Server","cmdb_ci_solaris_server","UNIX Server","false","2024-05-16 11:43:59"
"Software","cmdb_ci_spkg","Configuration Item","true","2024-05-16 11:45:33"
"CMDB CI State Management Task To CIs","cmdb_ci_state_management_task_to_ci","","true","2024-05-16 12:12:04"
"Storage Access Policy","cmdb_ci_storage_access_policy","Virtual Machine Object","false","2024-05-16 11:45:04"
"Storage Cluster","cmdb_ci_storage_cluster","Cluster","false","2024-05-16 11:43:45"
"Storage Cluster Node","cmdb_ci_storage_cluster_node","Cluster Node","false","2024-05-16 11:43:12"
"Storage Container","cmdb_ci_storage_container","Virtual Machine Object","false","2024-05-16 11:46:50"
"Storage Controller","cmdb_ci_storage_controller","Configuration Item","false","2024-05-16 11:43:19"
"Storage Default Template","cmdb_ci_storage_def_template","Virtual Machine Object","false","2024-05-16 11:43:37"
"Storage Device","cmdb_ci_storage_device","Configuration Item","true","2024-05-16 11:45:15"
"Storage Disk","cmdb_ci_storage_disk","Disk","false","2024-05-16 11:47:08"
"Storage Efficiency Template","cmdb_ci_storage_eff_template","Virtual Machine Object","false","2024-05-16 11:46:04"
"Storage Export","cmdb_ci_storage_export","Configuration Item","true","2024-05-16 11:45:16"
"Storage File Share","cmdb_ci_storage_fileshare","Configuration Item","false","2024-05-16 11:44:15"
"Storage HBA","cmdb_ci_storage_hba","Configuration Item","false","2024-05-16 11:45:01"
"Storage Mapping","cmdb_ci_storage_mapping","Virtual Machine Object","false","2024-05-16 11:45:36"
"Storage Node","cmdb_ci_storage_node","Virtual Machine Object","false","2024-05-16 11:44:10"
"Storage Node Element","cmdb_ci_storage_node_element","Server","false","2024-05-16 11:47:40"
"Storage Pool","cmdb_ci_storage_pool","Configuration Item","true","2024-05-16 11:43:32"
"Storage Pool Member","cmdb_ci_storage_pool_member","Configuration Item","true","2024-05-16 11:45:01"
"Storage Port","cmdb_ci_storage_port","Fibre Channel Port","false","2024-05-16 11:45:51"
"Storage Server","cmdb_ci_storage_server","Server","false","2024-05-16 11:48:22"
"Storage Switch","cmdb_ci_storage_switch","Computer","false","2024-05-16 11:47:31"
"Storage Volume","cmdb_ci_storage_volume","Configuration Item","true","2024-05-16 11:44:18"
"Storage Volume Snapshot","cmdb_ci_storage_vol_snapshot","Virtual Machine Object","false","2024-05-16 11:45:10"
"Cloud Mgmt Subnet","cmdb_ci_subnet","Configuration Item","false","2024-05-16 11:56:11"
"Sun Directory Proxy Server","cmdb_ci_sun_dir_proxy_server","Infrastructure Service","false","2024-05-16 11:44:20"
"Sun LDAP Server","cmdb_ci_sun_ldap_dir_server","Infrastructure Service","false","2024-05-16 11:45:50"
"Surger Protection Equipment","cmdb_ci_surge_power_eq","Power Equipment","false","2024-05-16 11:46:34"
"Switch","cmdb_ci_switch","Virtual Machine Object","false","2024-05-16 11:48:14"
"Server Tape Unit","cmdb_ci_tape_server","Server Hardware","false","2024-05-16 11:48:15"
"Tomcat Connector","cmdb_ci_tomcat_connector","Configuration Item","false","2024-05-16 11:43:58"
"Tower Equipment","cmdb_ci_tower_eq","Facility Hardware","true","2024-05-16 11:43:16"
"Tower Lights","cmdb_ci_tower_light_tower_eq","Tower Equipment","false","2024-05-16 11:46:12"
"Tower","cmdb_ci_tower_tower_eq","Tower Equipment","false","2024-05-16 11:48:05"
"Translation Rule","cmdb_ci_translation_rule","Configuration Item","false","2024-05-16 11:45:57"
"Tower Light Controller","cmdb_ci_twr_light_cnt_tower_eq","Tower Equipment","false","2024-05-16 11:43:16"
"Cisco UCS Blade","cmdb_ci_ucs_blade","Computer","false","2024-05-16 11:46:09"
"Cisco UCS Chassis","cmdb_ci_ucs_chassis","Hardware","false","2024-05-16 11:47:27"
"Cisco UCS Equipment","cmdb_ci_ucs_equipment","Hardware","false","2024-05-16 11:46:18"
"Cisco UCS Rack Mount Unit","cmdb_ci_ucs_rack_unit","Computer","false","2024-05-16 11:43:48"
"UNIX Cluster","cmdb_ci_unix_cluster","Cluster","false","2024-05-16 11:45:21"
"UNIX Cluster Node","cmdb_ci_unix_cluster_node","Cluster Node","false","2024-05-16 11:44:01"
"UNIX Cluster Resource","cmdb_ci_unix_cluster_resource","Cluster Resource","false","2024-05-16 11:47:50"
"UNIX Daemon","cmdb_ci_unix_daemon","IP Service Instance","false","2024-05-16 11:47:05"
"UNIX Server","cmdb_ci_unix_server","Server","true","2024-05-16 11:43:59"
"UPS","cmdb_ci_ups","Hardware","false","2024-05-16 11:46:14"
"UPS Alarm","cmdb_ci_ups_alarm","Configuration Item","false","2024-05-16 11:45:11"
"UPS Bypass","cmdb_ci_ups_bypass","Configuration Item","false","2024-05-16 11:44:59"
"UPS Input","cmdb_ci_ups_input","Configuration Item","false","2024-05-16 11:44:30"
"UPS Output","cmdb_ci_ups_output","Configuration Item","false","2024-05-16 11:44:41"
"Uninterruptible Power Supply","cmdb_ci_ups_power_eq","Power Equipment","false","2024-05-16 11:45:09"
"VMware vCenter Instance","cmdb_ci_vcenter","Application","false","2024-05-16 11:44:32"
"VMware vCenter Cluster","cmdb_ci_vcenter_cluster","Host Cluster","false","2024-05-16 11:43:27"
"VMWare vCenter Cluster DRS Rule","cmdb_ci_vcenter_cluster_drs_rule","Configuration Item","true","2024-05-16 11:44:14"
"VMware vCenter Datacenter","cmdb_ci_vcenter_datacenter","Logical Datacenter","false","2024-05-16 11:46:16"
"VMware vCenter Datastore","cmdb_ci_vcenter_datastore","Datastore","false","2024-05-16 11:43:33"
"Datastore Disk","cmdb_ci_vcenter_datastore_disk","Configuration Item","false","2024-05-16 11:46:38"
"VMware Distributed Virtual Switch","cmdb_ci_vcenter_dvs","Cloud Network","false","2024-05-16 11:47:39"
"VMware Distributed Virtual Port Group","cmdb_ci_vcenter_dv_port_group","Port Group","false","2024-05-16 11:47:50"
"VMware vCenter Folder","cmdb_ci_vcenter_folder","VMware vCenter Object","false","2024-05-16 11:46:27"
"VMware vCenter Host Group","cmdb_ci_vcenter_host_group","Configuration Item","false","2024-05-16 11:47:49"
"VMware vCenter Network","cmdb_ci_vcenter_network","Cloud Network","false","2024-05-16 11:45:35"
"VMware vCenter Object","cmdb_ci_vcenter_object","Virtual Machine Object","true","2024-05-16 11:43:09"
"VMware vCenter Server Object","cmdb_ci_vcenter_server_obj","Virtualization Server","true","2024-05-16 11:46:43"
"VMware vCenter VM Group","cmdb_ci_vcenter_vm_group","Configuration Item","false","2024-05-16 11:46:41"
"Veritas Disk","cmdb_ci_veritas_disk","Storage Pool","false","2024-05-16 11:44:11"
"Veritas Disk Group","cmdb_ci_veritas_disk_group","Configuration Item","false","2024-05-16 11:46:51"
"Veritas Plex","cmdb_ci_veritas_plex","Storage Pool","false","2024-05-16 11:43:32"
"Veritas Subdisk","cmdb_ci_veritas_subdisk","Storage Pool Member","false","2024-05-16 11:46:19"
"Veritas Volume","cmdb_ci_veritas_volume","Storage Pool","false","2024-05-16 11:46:30"
"Virtualization Server","cmdb_ci_virtualization_server","Server","true","2024-05-16 11:45:28"
"Virtual Desktop","cmdb_ci_virtual_desktop","Virtual Machine Object","false","2024-05-16 11:47:25"
"Virtual Private Gateway","cmdb_ci_virtual_pvt_gateway","Virtual Machine Object","false","2024-05-16 11:45:46"
"Virtual Machine HyperVisor","cmdb_ci_vm","Application","true","2024-05-16 11:44:27"
"VMware Virtual Machine Instance","cmdb_ci_vmware_instance","Virtual Machine Instance","false","2024-05-16 11:45:39"
"VMware Network Adapter","cmdb_ci_vmware_nic","Cloud Mgmt Network Interface","false","2024-05-16 11:45:52"
"VMware Virtual Machine Template","cmdb_ci_vmware_template","Virtual Machine Template","false","2024-05-16 11:45:53"
"Virtual Machine Instance","cmdb_ci_vm_instance","Virtual Machine Object","true","2024-05-16 11:43:35"
"Virtual Machine Object","cmdb_ci_vm_object","Configuration Item","true","2024-05-16 11:43:09"
"Parallels","cmdb_ci_vm_parallels","Virtual Machine HyperVisor","false","2024-05-16 11:44:42"
"Virtual Machine Template","cmdb_ci_vm_template","Image","true","2024-05-16 11:44:55"
"VM User Credentials","cmdb_ci_vm_user_credentials","Virtual Machine Object","false","2024-05-16 11:48:26"
"VMware","cmdb_ci_vm_vmware","Virtual Machine HyperVisor","false","2024-05-16 11:46:06"
"Zones","cmdb_ci_vm_zones","Virtual Machine HyperVisor","false","2024-05-16 11:45:47"
"Volume Template","cmdb_ci_volume_template","Virtual Machine Object","false","2024-05-16 11:48:19"
"Virtual Private Cloud","cmdb_ci_vpc","Configuration Item","false","2024-05-16 11:56:21"
"Virtual Private Network","cmdb_ci_vpn","Configuration Item","false","2024-05-16 11:47:40"
"VPN Connection","cmdb_ci_vpn_connection","Virtual Machine Object","false","2024-05-16 11:47:29"
"VServer Peer","cmdb_ci_vserver_peer","Virtual Machine Object","false","2024-05-16 11:48:05"
"WAN Accelerator","cmdb_ci_wan_accel_network","Network Gear","false","2024-05-16 11:47:25"
"Wireless Access Point","cmdb_ci_wap_network","Network Gear","false","2024-05-16 11:44:33"
"WBEM Service","cmdb_ci_wbem_service","Application","false","2024-05-16 11:43:23"
"Websphere Cell","cmdb_ci_websphere_cell","Configuration Item","false","2024-05-16 11:46:47"
"Web Application","cmdb_ci_web_application","Application","false","2024-05-16 11:46:36"
"Lotus Domino HTTP Server","cmdb_ci_web_domino","Application","false","2024-05-16 11:48:17"
"Web Server","cmdb_ci_web_server","Infrastructure Service","true","2024-05-16 11:43:43"
"Web Service","cmdb_ci_web_service","Application","false","2024-05-16 11:47:32"
"Web Site","cmdb_ci_web_site","Application","false","2024-05-16 11:47:48"
"Windows Service","cmdb_ci_windows_service","IP Service Instance","false","2024-05-16 11:47:21"
"Windows Cluster","cmdb_ci_win_cluster","Cluster","false","2024-05-16 11:47:42"
"Windows Cluster Node","cmdb_ci_win_cluster_node","Cluster Node","false","2024-05-16 11:43:46"
"Windows Cluster Resource","cmdb_ci_win_cluster_resource","Cluster Resource","false","2024-05-16 11:47:45"
"Windows Domain Controller","cmdb_ci_win_domain_controller","Application","false","2024-05-16 11:45:48"
"Windows Server","cmdb_ci_win_server","Server","false","2024-05-16 11:43:38"
"Data Center Zone","cmdb_ci_zone","Configuration Item","false","2024-05-16 11:47:59"
"CMDB Class Information","cmdb_class_info","Application File","false","2024-05-16 11:44:25"
"Relationships between CMDB Classes","cmdb_class_relationships","","false","2024-05-16 11:47:17"
"CMDB Class User Preference","cmdb_class_user_preference","Application File","false","2024-05-16 11:46:03"
"Cloud Mgmt Credentials","cmdb_cloud_mgmt_credentials","Credentials","false","2024-05-16 11:44:17"
"Consumable Model Lifecycle","cmdb_consumable_model_lifecycle","Model Lifecycle","false","2024-05-16 11:42:55"
"Consumable Model","cmdb_consumable_product_model","Product Model","false","2024-05-16 11:42:56"
"Contract Model Lifecycle","cmdb_contract_model_lifecycle","Model Lifecycle","false","2024-05-16 11:42:56"
"Contract Model","cmdb_contract_product_model","Product Model","false","2013-12-19 03:10:02"
"Bulk Convert Services","cmdb_convert_bulk_services","","false","2024-05-16 12:07:09"
"Bulk Convert Services Entry","cmdb_convert_bulk_services_entry","","false","2024-05-16 12:07:09"
"Data Source Attribute values","cmdb_datasource_attribute_value","","false","2024-05-16 11:43:15"
"Data Source History","cmdb_datasource_last_update","","false","2024-05-16 11:46:13"
"Data Source Precedence","cmdb_datasource_precedence","Application File","false","2024-05-16 11:48:02"
"Data Source Staleness Definition","cmdb_datasource_staleness","Application File","false","2024-05-16 11:47:55"
"Data Classification","cmdb_data_classification","Application File","false","2024-05-16 11:44:50"
"Data Classification Group","cmdb_data_classification_group","Application File","false","2024-05-16 11:43:41"
"Data Classification Mapping","cmdb_data_classification_mapping","","false","2024-05-16 11:46:40"
"CMDB Data Management Policy","cmdb_data_management_policy","Application File","true","2024-05-16 12:12:06"
"CMDB Data Management Policy Execution","cmdb_data_management_policy_execution","","true","2024-05-16 12:12:03"
"CMDB Data Management Policy Runtime Attributes","cmdb_data_management_policy_runtime_attributes","","true","2024-05-16 12:12:05"
"CMDB Data Management Task","cmdb_data_management_task","Task","true","2024-05-16 12:12:05"
"CMDB Data Management Task To CIs","cmdb_data_management_task_to_ci","","true","2024-05-16 12:12:04"
"CMDB Data Manager Task to Document","cmdb_data_management_task_to_document","","true","2024-05-16 12:12:04"
"Database Option","cmdb_db_option","","false","2024-05-16 11:50:37"
"Database Tablespace","cmdb_db_tablespace","","false","2024-05-16 11:50:36"
"CMDB Duplicate Remediator Default Related Items","cmdb_dedup_default_rel_item","Application File","false","2024-05-16 11:45:37"
"CMDB Dependent CI Class Exclusion","cmdb_dependent_ci_class_exclusion","Application File","true","2024-05-16 12:12:03"
"Dependent CI Relations Evaluation Config","cmdb_dependent_ci_extra_rels_config","Application File","true","2024-05-16 12:12:05"
"CMDB Dependent CI Ledger","cmdb_dependent_ci_ledger","","true","2024-05-16 12:12:05"
"Depreciation","cmdb_depreciation","","false","2024-05-16 11:51:37"
"CMDB Discovery","cmdb_discovery","","false","2024-05-16 11:45:32"
"Duplicate CI Remediation","cmdb_duplicate_ci_remediation","","false","2024-05-16 11:48:02"
"Dynamic IRE Feature","cmdb_dynamic_ire_feature","Application File","false","2024-05-16 11:45:54"
"Dynamic IRE Feature Set","cmdb_dynamic_ire_feature_set","","false","2024-05-16 11:46:06"
"Dynamic IRE Filter Condition","cmdb_dynamic_ire_filter_condition","Application File","false","2024-05-16 11:45:30"
"Dynamic IRE Match","cmdb_dynamic_ire_match","","false","2024-05-16 11:45:52"
"Dynamic IRE Model","cmdb_dynamic_ire_model","Application File","false","2024-05-16 11:43:21"
"Dynamic Reconciliation Definition","cmdb_dynamic_reconciliation_definition","Application File","false","2024-05-16 11:46:20"
"Environment to CI","cmdb_environment_to_ci","","false","2024-05-16 11:44:47"
"Facility Model Lifecycle","cmdb_facility_model_lifecycle","Model Lifecycle","false","2024-05-16 11:42:56"
"Facility Model","cmdb_facility_product_model","Product Model","false","2024-05-16 11:42:56"
"Fibre Channel Initiator","cmdb_fc_initiator","","false","2024-05-16 11:48:17"
"Fibre Channel Targets","cmdb_fc_target","","false","2024-05-16 11:47:03"
"Name Fixups","cmdb_fixup","","false","2024-05-16 11:47:38"
"CMDB Group","cmdb_group","","false","2024-05-16 11:50:55"
"CMDB Group Contains Configuration Item","cmdb_group_contains_ci","","false","2024-05-16 11:50:55"
"CMDB Group Contains Encoded Query","cmdb_group_contains_encoded_query","","false","2024-05-16 11:50:55"
"CMDB Group Contains Saved Query","cmdb_group_contains_qb_query","","false","2024-05-16 11:50:55"
"CMDB Group Event Queue","cmdb_group_event_queue","","false","2024-05-16 11:50:55"
"CMDB Group Type","cmdb_group_type","","false","2024-05-16 11:50:55"
"Hardware Model Lifecycle","cmdb_hardware_model_lifecycle","Model Lifecycle","false","2024-05-16 11:42:55"
"Hardware Model","cmdb_hardware_product_model","Product Model","false","2024-05-16 11:42:55"
"CMDB Health Configuration","cmdb_health_config","Application File","false","2024-05-16 11:44:08"
"CMDB Health Metric","cmdb_health_metric","Application File","false","2024-05-16 11:44:35"
"CMDB Health Metric Preference","cmdb_health_metric_pref","Application File","false","2024-05-16 11:45:39"
"CMDB Health Metric Status","cmdb_health_metric_status","","false","2024-05-16 11:46:31"
"CMDB Health Orphan Rule","cmdb_health_orphan_rule","Application File","false","2024-05-16 11:45:36"
"CMDB Health Processor Status","cmdb_health_processor_status","","false","2024-05-16 11:44:28"
"CMDB Health Result","cmdb_health_result","","false","2024-05-16 11:46:10"
"CMDB Health Result Count","cmdb_health_result_count","","false","2024-05-16 11:46:53"
"CMDB Health Result Group Mapping","cmdb_health_result_group_map","","false","2024-05-16 11:47:48"
"CMDB Relationship All Rules Health Results","cmdb_health_result_rel_all","","false","2024-05-16 11:44:07"
"CMDB Health Result Service Mapping","cmdb_health_result_service_map","","false","2024-05-16 11:48:26"
"CMDB Health Scorecard","cmdb_health_scorecard","","true","2024-05-16 11:43:57"
"CMDB Group Health Scorecard","cmdb_health_scorecard_group","CMDB Health Scorecard","false","2024-05-16 11:46:21"
"CMDB Health Group Scorecard Threshold","cmdb_health_scorecard_group_threshold","Application File","false","2024-05-16 11:45:32"
"CMDB Service Health Scorecard","cmdb_health_scorecard_service","CMDB Health Scorecard","false","2024-05-16 11:43:57"
"CMDB Health Scorecard Threshold","cmdb_health_scorecard_threshold","Application File","false","2024-05-16 11:46:21"
"CMDB Health Source Precedence","cmdb_health_source_precedence","","false","2024-05-16 11:47:38"
"CMDB Health Staleness Rule","cmdb_health_staleness_rule","Application File","false","2024-05-16 11:44:03"
"CMDB Health Top Task Generating CIs Scorecard","cmdb_health_top_task_generating_cis_scorecard","","false","2024-05-16 11:44:36"
"Identifier","cmdb_identifier","Application File","false","2024-05-16 11:43:23"
"Identifier Entry","cmdb_identifier_entry","Application File","false","2024-05-16 11:43:11"
"Identification Inclusion Rules","cmdb_ie_active_config","Application File","false","2024-05-16 11:44:36"
"Identification Engine Context","cmdb_ie_context","","false","2024-05-16 11:44:04"
"Identification Engine Log","cmdb_ie_log","","false","2024-05-16 11:45:44"
"Identification Engine Run","cmdb_ie_run","","false","2024-05-16 11:47:52"
"CMDB Transform History","cmdb_import_set_run","","false","2024-05-16 11:47:16"
"Instance Run History","cmdb_instance_run_history","","false","2024-05-16 11:45:11"
"CMDB Integration Studio Application","cmdb_inst_application","Application File","false","2024-05-16 11:45:32"
"CMDB Integration Studio Application Data Source","cmdb_inst_application_feed","Robust Transform Engine Entity Based Definition","false","2024-05-16 11:43:56"
"CMDB Integration Studio Entity","cmdb_inst_entity","RTE Entity","false","2024-05-16 11:43:53"
"IP Address to DNS Name","cmdb_ip_address_dns_name","","false","2024-05-16 11:46:03"
"IP Address Pool","cmdb_ip_address_pool","","false","2024-05-16 11:44:56"
"IP Address Range","cmdb_ip_address_range","","false","2024-05-16 11:44:13"
"IP Service","cmdb_ip_service","Application File","false","2024-05-16 11:45:56"
"Service","cmdb_ip_service_ci","","false","2024-05-16 11:45:30"
"IRE Data Source Rule","cmdb_ire_data_source_rule","Application File","false","2024-05-16 11:46:47"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads","","false","2024-05-16 11:48:08"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0000","","false","2024-05-16 12:42:59"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0001","","false","2024-05-16 12:42:59"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0002","","false","2024-05-16 12:43:00"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0003","","false","2024-05-16 12:43:01"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0004","","false","2024-05-16 12:43:01"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0005","","false","2024-05-16 12:43:02"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0006","","false","2024-05-16 12:43:02"
"IRE Output Aggregate Stats","cmdb_ire_output_aggregate_stats","","false","2024-05-16 11:48:30"
"CMDB IRE Output Comparison","cmdb_ire_output_comparison","","false","2024-05-16 11:44:21"
"CMDB IRE Output Comparison Item","cmdb_ire_output_comparison_item","","false","2024-05-16 11:43:48"
"IRE Output Target Item","cmdb_ire_output_target_item","","false","2024-05-16 11:43:43"
"CMDB IRE Partial Payloads","cmdb_ire_partial_payloads","","false","2024-05-16 11:46:28"
"CMDB IRE Partial Payloads Index","cmdb_ire_partial_payloads_index","","false","2024-05-16 11:43:12"
"Reclassification Restriction","cmdb_ire_reclassification_restriction","Application File","false","2024-05-16 11:46:54"
"CMDB Job Context","cmdb_job_context","","false","2024-05-16 11:45:00"
"Key Value","cmdb_key_value","","false","2024-05-16 11:47:15"
"KVM Virtual Device","cmdb_kvm_device","","false","2024-05-16 11:47:32"
"CMDB Layer","cmdb_layer","Application File","false","2024-05-16 11:48:14"
"Load Balancer Service VLAN","cmdb_lb_service_vlan","","false","2024-05-16 11:44:48"
"Load Balancer VLAN Interface","cmdb_lb_vlan_interface","","false","2024-05-16 11:44:35"
"CMDB Lease","cmdb_lease","","false","2024-05-16 11:47:09"
"Business Process to Configuration Item","cmdb_m2m_business_process_ci","","false","2024-05-16 12:11:40"
"Software Upgrade and Downgrades","cmdb_m2m_downgrade_model","","false","2024-05-16 11:42:55"
"Model Compatibility","cmdb_m2m_model_compatibility","","false","2024-05-16 11:42:54"
"Model Component","cmdb_m2m_model_component","","false","2024-05-16 11:42:56"
"Model Substitution","cmdb_m2m_model_substitute","","false","2012-12-20 12:30:42"
"Software Suite","cmdb_m2m_suite_model","","false","2024-05-16 11:42:55"
"CMDB Metadata Containment Rules","cmdb_metadata_containment","Application File","false","2024-05-16 11:44:32"
"CMDB Metadata Hosting Rules","cmdb_metadata_hosting","Application File","false","2024-05-16 11:45:14"
"CMDB Metadata Reference Rules","cmdb_metadata_reference","Application File","false","2024-05-16 11:45:39"
"Product Model","cmdb_model","","true","2024-05-16 11:42:55"
"Model Category","cmdb_model_category","","false","2024-05-16 11:42:56"
"Model Lifecycle","cmdb_model_lifecycle","","true","2024-05-16 11:42:55"
"Unit","cmdb_model_unit","","false","2024-05-16 11:42:56"
"Unit Conversion","cmdb_model_unit_conversion","","false","2024-05-16 11:42:56"
"CMDB Multilevel Queue","cmdb_multilevel_queue","","false","2024-05-16 11:47:33"
"CMDB Multilevel Queue Item","cmdb_multilevel_queue_item","","false","2024-05-16 11:44:53"
"CMDB MultiSource Column Metadata","cmdb_multisource_column_metadata","Application File","false","2024-05-16 11:46:45"
"CMDB MultiSource Column Type Mapping","cmdb_multisource_column_type_mapping","","false","2024-05-16 11:44:16"
"CMDB 360 Data","cmdb_multisource_data","","false","2024-05-16 11:45:28"
" CMDB 360 denied classes","cmdb_multisource_deny_class","Application File","false","2024-05-16 11:46:06"
"CMDB Multisource Queries","cmdb_multisource_query","Application File","false","2024-05-16 11:43:14"
"CMDB Multisource Query Results","cmdb_multisource_query_result","","true","2024-05-16 11:43:58"
"CMDB Multisource Query Result Diff Records","cmdb_multisource_query_result_diff_record","CMDB Multisource Query Results","false","2024-05-16 11:44:25"
"CMDB Multisource Query Result Discovery Sources","cmdb_multisource_query_result_disco_source","","false","2024-05-16 11:46:11"
"CMDB Multisource Query Result Multisource Records","cmdb_multisource_query_result_ms_record","CMDB Multisource Query Results","false","2024-05-16 11:43:58"
"Query Status","cmdb_multisource_query_status","","false","2024-05-16 11:47:51"
"CMDB Multisource Recompute Task","cmdb_multisource_recomp_task","Task","false","2024-05-16 11:43:42"
"CMDB MultiSource Recompute Task CI","cmdb_multisource_recomp_task_ci","","false","2024-05-16 11:43:47"
"OS User","cmdb_os_user","","false","2024-05-16 11:48:01"
"Affected CIs","cmdb_outage_ci_mtom","","false","2024-05-16 11:45:41"
"Peer Relationships","cmdb_peer","","false","2024-05-16 11:45:38"
"Application PID","cmdb_pid","","false","2024-05-16 11:44:44"
"CMDB Policy CI Exclusion List","cmdb_policy_ci_exclusion_list","","true","2024-05-16 12:12:05"
"CMDB Policy Scheduled Job","cmdb_policy_scheduled_job","Scheduled Script Execution","true","2024-05-16 12:12:04"
"CMDB Policy Type","cmdb_policy_type","Application File","true","2024-05-16 12:12:04"
"CMDB Policy Type Categories","cmdb_policy_type_categories","Application File","true","2024-05-16 12:12:05"
"Printer Instance","cmdb_printer_instance","","false","2024-05-16 11:44:09"
"Printer Instance","cmdb_print_queue_instance","","false","2024-05-16 11:45:47"
"CMDB Properties","cmdb_properties","","false","2024-05-16 11:50:36"
"Query Builder Results","cmdb_qb_result_base","","true","2024-05-16 11:46:00"
"cmdb_qb_result_base$par1","cmdb_qb_result_base$par1","","false","2024-05-16 11:46:00"
"Query Builder Result Table","cmdb_qb_table_mapping","","false","2024-05-16 11:45:41"
"CMDB Recommended Field","cmdb_recommended_fields","Application File","false","2024-05-16 11:43:12"
"Reconciliation Definition","cmdb_reconciliation_definition","Application File","false","2024-05-16 11:47:53"
"Reconciliation Definition Mapping","cmdb_reconciliation_definition_mapping","Application File","false","2024-05-16 11:44:03"
"Direct Relationships","cmdb_related","","false","2024-05-16 11:45:37"
"Related Entry","cmdb_related_entry","Application File","false","2024-05-16 11:43:47"
"CI Relation Attributes","cmdb_rel_attributes","","false","2024-05-16 11:50:09"
"CI Relationship","cmdb_rel_ci","","false","2024-05-16 11:50:09"
"CI Relation Filter","cmdb_rel_filter","Application File","false","2024-05-16 11:48:30"
"Group Relationship","cmdb_rel_group","","false","2024-05-16 11:47:02"
"CI/Group Relationship Type","cmdb_rel_group_type","Application File","false","2024-05-16 11:44:50"
"People Relationship","cmdb_rel_person","","false","2024-05-16 11:47:25"
"CI Relationship Rollup","cmdb_rel_rollup","Application File","false","2024-05-16 11:46:43"
"Teams","cmdb_rel_team","","false","2024-05-16 11:44:44"
"CI Relationship Type","cmdb_rel_type","Application File","false","2024-05-16 11:45:36"
"CI Relationship Type Rule Definition","cmdb_rel_type_rule_definitions","Application File","false","2024-05-16 11:43:06"
"Suggested Relationship","cmdb_rel_type_suggest","Application File","false","2024-05-16 11:45:29"
"CI/User Relationship Type","cmdb_rel_user_type","Application File","false","2024-05-16 11:45:50"
"Resource Location","cmdb_resource_location","","false","2024-05-16 11:43:43"
"CMDB Retirement Custom Definition","cmdb_retirement_custom_definitions","Application File","false","2024-05-16 11:45:26"
"Running Process","cmdb_running_process","","false","2024-05-16 11:45:08"
"Secondary Volume","cmdb_secondary_volume","","false","2024-05-16 11:48:23"
"Serial Number","cmdb_serial_number","","false","2024-05-16 11:43:48"
"Service Model Lifecycle","cmdb_service_model_lifecycle","Model Lifecycle","false","2024-05-16 11:42:56"
"Service Model","cmdb_service_product_model","Product Model","false","2024-05-16 11:42:56"
"Software Instance","cmdb_software_instance","","false","2024-05-16 11:43:32"
"Software Model","cmdb_software_product_model","Product Model","false","2024-05-16 11:42:55"
"Storage Access Policy Rule","cmdb_storage_accesspolicy_rule","","false","2024-05-16 11:46:56"
"Subscribers","cmdb_subscriber","","false","2024-05-16 11:46:59"
"Switch Port","cmdb_switch_port","","false","2024-05-16 11:44:59"
"Software License Calculation","cmdb_sw_license_calculation","","false","2024-05-16 11:42:56"
"CMDB Task To Archive Chunk","cmdb_task_to_archive_chunk","","true","2024-05-16 12:12:04"
"TCP Connection","cmdb_tcp","","false","2024-05-16 11:48:19"
"TCP Connection (Deprecated)","cmdb_tcp_connection","","false","2024-05-16 11:44:28"
"TCP Half-connection","cmdb_tcp_half","","false","2024-05-16 11:44:21"
"CMDB View","cmdb_view","Application File","false","2024-05-16 11:45:54"
"CMDB View Instance","cmdb_view_instance","Application File","false","2024-05-16 11:44:42"
"Volume Autosize Mode","cmdb_volume_autosize_mode","","false","2024-05-16 11:44:53"
"Volume Security Style","cmdb_volume_security_style","","false","2024-05-16 11:46:01"
"Building","cmn_building","","false","2024-05-16 11:36:34"
"Help Context","cmn_context_help","Application File","false","2024-05-16 11:39:39"
"Map Coordinates Refresh Configuration","cmn_coordinate_refresh_config","Application File","false","2024-05-16 11:53:32"
"Cost Center","cmn_cost_center","","false","2024-05-16 11:36:34"
"Department","cmn_department","","false","2024-05-16 11:36:34"
"Location","cmn_location","","false","2024-05-16 11:36:34"
